"CODUSU";"NRO_HOGAR";"COMPONENTE";"ANO4";"TRIMESTRE";"AGLOMERADO";"POND_TIC";"RESPONDENTE";"IP_III_04";"IP_III_05";"IP_III_06"
"TQRMNOSVVHLMKSCDEFOCD00852378";1;2;2024;4;8;248;1;1;1;1
"TQRMNOSVVHLMKSCDEFOCD00852378";1;3;2024;4;8;248;1;1;1;1
"TQRMNOSVXHLMKSCDEFOCD00852440";1;1;2024;4;8;291;1;2;2;1
"TQRMNOSVXHLMKSCDEFOCD00852440";1;2;2024;4;8;291;1;1;1;1
"TQRMNOSVYHKOLNCDEFOCD00868005";1;1;2024;4;8;338;1;1;2;1
"TQRMNOSVYHLOLPCDEFOCD00852395";2;1;2024;4;8;268;2;2;2;2
"TQRMNOSVYHLOLPCDEFOCD00852395";2;2;2024;4;8;268;2;1;2;1
"TQRMNOSVYHLOLPCDEFOCD00852395";2;3;2024;4;8;268;2;1;2;1
"TQRMNOSWRHJOKMCDEFOCD00874852";1;1;2024;4;8;266;2;1;2;1
"TQRMNOSWRHJOKMCDEFOCD00874852";1;2;2024;4;8;266;2;1;2;1
"TQRMNOSWYHMOLOCDEFOCD00809465";1;1;2024;4;8;263;3;2;2;2
"TQRMNOSWYHMOLOCDEFOCD00809465";1;2;2024;4;8;263;3;2;2;1
"TQRMNOSWYHMOLOCDEFOCD00809465";1;3;2024;4;8;263;3;2;2;1
"TQRMNOSWYHMOLOCDEFOCD00809465";1;4;2024;4;8;263;3;2;2;2
"TQRMNOSXRHJOKOCDEFOCD00875661";1;1;2024;4;8;320;1;1;1;1
"TQRMNOSXRHJOKOCDEFOCD00875661";1;2;2024;4;8;320;1;1;2;1
"TQRMNOSXSHKOKNCDEFOCD00872338";1;1;2024;4;8;263;1;1;1;1
"TQRMNOSXSHKOLPCDEFOCD00867391";1;1;2024;4;8;236;1;1;2;1
"TQRMNOSXSHKOLPCDEFOCD00867391";1;2;2024;4;8;236;1;1;2;1
"TQRMNOSXUHKMLQCDEFOCD00866961";1;1;2024;4;8;262;1;1;2;1
"TQRMNOSXUHKMLQCDEFOCD00866961";1;2;2024;4;8;262;1;1;2;1
"TQRMNOSXUHLOLNCDEFOCD00852351";1;1;2024;4;8;239;1;1;1;1
"TQRMNOSXUHLOLNCDEFOCD00852351";1;2;2024;4;8;239;1;1;1;1
"TQRMNOSYRHKOLNCDEFOCD00868006";1;1;2024;4;8;274;2;2;2;2
"TQRMNOSYRHKOLNCDEFOCD00868006";1;2;2024;4;8;274;2;1;2;1
"TQRMNOTPUHMOKMCDEFOCD00852428";1;1;2024;4;8;437;1;2;2;2
"TQRMNOTPUHMOKMCDEFOCD00852428";1;2;2024;4;8;437;1;2;2;2
"TQRMNOTPUHMOKMCDEFOCD00852428";1;3;2024;4;8;437;1;2;2;2
"TQRMNOTPVHMOKMCDEFOCD00852422";1;2;2024;4;8;458;2;2;2;2
"TQRMNOTPWHMOKMCDEFOCD00852386";1;1;2024;4;8;395;1;1;2;1
"TQRMNOTPWHMOKMCDEFOCD00852386";1;4;2024;4;8;395;1;1;2;1
"TQRMNOTQSHKNKNCDEFOCD00874515";1;1;2024;4;8;119;2;1;2;1
"TQRMNOTQSHKNKNCDEFOCD00874515";1;2;2024;4;8;119;2;1;2;1
"TQRMNOTQSHKNKNCDEFOCD00874515";1;3;2024;4;8;119;2;1;2;1
"TQRMNOTQSHKNKNCDEFOCD00874515";1;4;2024;4;8;119;2;1;2;1
"TQRMNOTQTHKNKNCDEFOCD00868432";1;1;2024;4;8;84;1;2;2;2
"TQRMNOTQTHKNKNCDEFOCD00868432";1;2;2024;4;8;84;1;2;2;1
"TQRMNOTQTHKNKNCDEFOCD00868432";1;3;2024;4;8;84;1;1;2;1
"TQRMNOTQVHMKKRCDEFOCD00809458";1;1;2024;4;8;900;1;1;1;1
"TQRMNOTQVHMKKRCDEFOCD00809458";1;2;2024;4;8;900;1;1;1;1
"TQRMNOTQVHMKKRCDEFOCD00809458";1;3;2024;4;8;900;1;1;1;2
"TQRMNOTQWHKNKNCDEFOCD00871943";1;1;2024;4;8;124;1;2;2;1
"TQRMNOTQWHKNKNCDEFOCD00871943";1;2;2024;4;8;124;1;1;2;1
"TQRMNOTQWHMKKRCDEFOCD00809507";1;1;2024;4;8;900;1;1;2;1
"TQRMNOTQWHMKKRCDEFOCD00809507";1;2;2024;4;8;900;1;1;2;1
"TQRMNOTQWHMKKRCDEFOCD00809507";1;3;2024;4;8;900;1;1;2;1
"TQRMNOTQXHMLKNCDEFOCD00809426";1;1;2024;4;8;732;1;1;2;1
"TQRMNOTQYHMLKNCDEFOCD00809496";1;1;2024;4;8;546;2;1;1;1
"TQRMNOTQYHMLKNCDEFOCD00809496";1;2;2024;4;8;546;2;1;1;1
"TQRMNOTQYHMLKNCDEFOCD00809496";1;3;2024;4;8;546;2;1;1;1
"TQRMNOTRQHMOKMCDEFOCD00809444";1;1;2024;4;8;478;1;1;1;1
"TQRMNOTRQHMOKMCDEFOCD00809444";1;2;2024;4;8;478;1;1;1;1
"TQRMNOTRQHMOKMCDEFOCD00809444";1;3;2024;4;8;478;1;1;2;2
"TQRMNOTRQHMOKMCDEFOCD00809444";1;4;2024;4;8;478;1;1;2;2
"TQRMNOTRTHMOKMCDEFOCD00809435";1;1;2024;4;8;458;1;1;2;1
"TQRMNOTSUHKKKMCDEFOCD00871003";1;1;2024;4;8;748;1;1;2;1
"TQRMNOTSVHJOLPCDEFOCD00872600";1;1;2024;4;8;735;1;1;1;1
"TQRMNOTSVHJOLPCDEFOCD00872600";1;2;2024;4;8;735;1;1;1;1
"TQRMNOTSVHJOLPCDEFOCD00872600";1;3;2024;4;8;735;1;1;1;1
"TQRMNOTSVHJOLPCDEFOCD00872600";1;4;2024;4;8;735;1;1;2;1
"TQRMNOTSVHJOLPCDEFOCD00872600";1;5;2024;4;8;735;1;1;2;1
"TQRMNOTSYHMOKSCDEFOCD00876532";1;1;2024;4;8;360;1;1;1;1
"TQRMNOTSYHMOKSCDEFOCD00876532";1;2;2024;4;8;360;1;1;1;1
"TQRMNOTSYHMOKSCDEFOCD00876532";1;3;2024;4;8;360;1;1;1;1
"TQRMNOTTPHJOLPCDEFOCD00874989";1;1;2024;4;8;711;1;2;2;1
"TQRMNOTTPHJOLPCDEFOCD00874989";1;2;2024;4;8;711;1;2;2;1
"TQRMNOTTPHJOLPCDEFOCD00874989";1;3;2024;4;8;711;1;2;2;1
"TQRMNOTTPHMOKSCDEFOCD00852411";1;1;2024;4;8;392;2;1;1;1
"TQRMNOTTPHMOKSCDEFOCD00852411";1;2;2024;4;8;392;2;1;1;1
"TQRMNOTTPHMOKSCDEFOCD00852411";1;3;2024;4;8;392;2;1;2;2
"TQRMNOTTPHMOKSCDEFOCD00852411";1;4;2024;4;8;392;2;2;2;2
"TQRMNOTTRHJOLPCDEFOCD00873573";1;1;2024;4;8;648;2;1;2;1
"TQRMNOTTRHJOLPCDEFOCD00873573";1;2;2024;4;8;648;2;1;2;1
"TQRMNOTTRHJOLPCDEFOCD00873573";1;3;2024;4;8;648;2;1;2;1
"TQRMNOTTRHJOLPCDEFOCD00873573";1;4;2024;4;8;648;2;1;2;1
"TQRMNOTTRHJOLPCDEFOCD00873573";1;5;2024;4;8;648;2;2;2;2
"TQRMNOTTRHJOLPCDEFOCD00873573";1;6;2024;4;8;648;2;2;2;2
"TQRMNOTTRHMOKSCDEFOCD00809508";1;1;2024;4;8;351;1;1;2;2
"TQRMNOTTRHMOKSCDEFOCD00809508";1;2;2024;4;8;351;1;1;1;1
"TQRMNOTTRHMOKSCDEFOCD00809508";1;3;2024;4;8;351;1;1;1;1
"TQRMNOTXRHLLLOCDEFOCD00852366";1;1;2024;4;8;518;1;1;1;1
"TQRMNOTXRHLLLOCDEFOCD00852366";1;2;2024;4;8;518;1;1;2;1
"TQRMNOTXRHLLLOCDEFOCD00852366";1;4;2024;4;8;518;1;1;2;1
"TQRMNOTXTHMOKSCDEFOCD00870646";1;1;2024;4;8;398;1;1;1;1
"TQRMNOTXTHMOKSCDEFOCD00870646";1;2;2024;4;8;398;1;1;2;1
"TQRMNOTYPHKOKOCDEFOCD00867243";1;1;2024;4;8;64;2;1;1;1
"TQRMNOTYPHKOKOCDEFOCD00867243";1;2;2024;4;8;64;2;1;1;1
"TQRMNOTYPHKOKOCDEFOCD00867243";1;3;2024;4;8;64;2;1;1;1
"TQRMNOTYPHKOKOCDEFOCD00867243";1;4;2024;4;8;64;2;1;1;1
"TQRMNOUQVHMOKSCDEFOCD00873885";1;1;2024;4;8;300;1;1;2;1
"TQRMNOUQWHMOKSCDEFOCD00809446";2;1;2024;4;8;387;1;1;1;1
"TQRMNOUQXHMOKSCDEFOCD00852438";1;1;2024;4;8;387;1;1;1;1
"TQRMNOUQYHMOKSCDEFOCD00809447";1;1;2024;4;8;387;1;1;1;1
"TQRMNOUXVHJOLPCDEFOCD00874990";1;1;2024;4;8;632;1;2;2;1
"TQRMNOUXVHJOLPCDEFOCD00874990";1;2;2024;4;8;632;1;2;2;1
"TQRMNOUXVHJOLPCDEFOCD00874990";1;3;2024;4;8;632;1;1;1;1
"TQRMNOUXVHJOLPCDEFOCD00874990";1;4;2024;4;8;632;1;1;1;1
"TQRMNOVWRHKOKMCDEFOCD00875789";1;1;2024;4;8;169;1;2;2;2
"TQRMNOVWSHKOKMCDEFOCD00868082";1;1;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;2;2024;4;8;230;1;2;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;3;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;4;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;5;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;6;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;9;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;10;2024;4;8;230;1;1;2;1
"TQRMNOVWSHKOKMCDEFOCD00868082";1;11;2024;4;8;230;1;1;2;1
"TQRMNOVWTHKOKMCDEFOCD00868924";1;1;2024;4;8;169;1;2;2;1
"TQRMNOVWUHKOKMCDEFOCD00871648";1;1;2024;4;8;203;1;1;2;1
"TQRMNOVWUHKOKMCDEFOCD00871648";1;2;2024;4;8;203;1;1;2;1
"TQRMNOVWVHKOKMCDEFOCD00869085";1;1;2024;4;8;166;1;2;2;1
"TQRMNOVWVHKOKMCDEFOCD00869085";1;2;2024;4;8;166;1;2;2;1
"TQRMNOWYUHKOKMCDEFOCD00872158";1;1;2024;4;8;218;2;1;2;1
"TQRMNOWYUHKOKMCDEFOCD00872158";1;2;2024;4;8;218;2;1;2;1
"TQRMNOWYVHKOKMCDEFOCD00875493";1;1;2024;4;8;218;1;1;2;1
"TQSMNOPUTHJNLOCDEFOCD00875329";1;1;2024;4;8;185;1;1;2;1
"TQSMNOPUTHJNLOCDEFOCD00875329";1;2;2024;4;8;185;1;1;1;1
"TQSMNOPVSHJLKQCDEFOCD00872566";1;1;2024;4;8;443;1;1;2;1
"TQSMNOPVSHJLKQCDEFOCD00872566";1;2;2024;4;8;443;1;1;2;1
"TQSMNOPVSHJLKQCDEFOCD00872566";1;3;2024;4;8;443;1;1;1;1
"TQSMNOQPPHKOKNCDEFOCD00873066";1;1;2024;4;8;338;1;1;1;1
"TQSMNOQPPHKOKNCDEFOCD00873066";1;2;2024;4;8;338;1;1;2;1
"TQSMNOQPPHKOKNCDEFOCD00873066";1;3;2024;4;8;338;1;1;2;1
"TQSMNOQPPHKOKNCDEFOCD00873066";1;4;2024;4;8;338;1;1;2;1
"TQSMNOQQTHLLLOCDEFOCD00852426";1;1;2024;4;8;480;1;1;2;1
"TQSMNOQQTHLLLOCDEFOCD00852426";1;2;2024;4;8;480;1;1;2;1
"TQSMNOQQTHLLLOCDEFOCD00852426";1;3;2024;4;8;480;1;1;2;1
"TQSMNOQQVHKOLPCDEFOCD00870513";1;1;2024;4;8;282;1;1;2;1
"TQSMNOQQVHKOLPCDEFOCD00870513";1;2;2024;4;8;282;1;1;2;1
"TQSMNOQQVHKOLPCDEFOCD00870513";1;3;2024;4;8;282;1;1;2;1
"TQSMNOQSQHMOKOCDEFOCD00874854";1;1;2024;4;8;360;1;1;2;1
"TQSMNOQSQHMOKOCDEFOCD00874854";1;2;2024;4;8;360;1;1;2;1
"TQSMNOQSQHMOKOCDEFOCD00874854";1;3;2024;4;8;360;1;1;2;1
"TQSMNOQSQHMOKOCDEFOCD00874854";1;4;2024;4;8;360;1;1;2;1
"TQSMNOQTQHLOKUCDEFOCD00852400";1;1;2024;4;8;296;1;1;2;1
"TQSMNOQTQHLOKUCDEFOCD00852400";1;2;2024;4;8;296;1;1;2;1
"TQSMNOQUUHLMKOCDEFOCD00852358";1;1;2024;4;8;179;1;1;2;1
"TQSMNOQUUHLMKOCDEFOCD00852358";1;2;2024;4;8;179;1;1;2;1
"TQSMNOQUUHLMKOCDEFOCD00852358";1;3;2024;4;8;179;1;1;1;1
"TQSMNOQUUHLMKOCDEFOCD00852358";1;4;2024;4;8;179;1;1;1;1
"TQSMNOQUUHLMKOCDEFOCD00852358";1;5;2024;4;8;179;1;1;1;1
"TQSMNOQUUHLMKOCDEFOCD00852358";1;6;2024;4;8;179;1;1;1;1
"TQSMNOQVTHKNKNCDEFOCD00872157";1;1;2024;4;8;103;1;2;2;1
"TQSMNOQVTHKNKNCDEFOCD00872157";1;2;2024;4;8;103;1;2;2;1
"TQSMNOQVTHKNKNCDEFOCD00872157";1;3;2024;4;8;103;1;2;2;1
"TQSMNOQVTHKNKNCDEFOCD00872157";1;4;2024;4;8;103;1;2;2;1
"TQSMNOQVTHKNKNCDEFOCD00872157";1;5;2024;4;8;103;1;2;2;1
"TQSMNOQVVHJOLPCDEFOCD00876246";1;1;2024;4;8;748;1;1;2;1
"TQSMNOQVVHJOLPCDEFOCD00876246";1;2;2024;4;8;748;1;1;2;1
"TQSMNOQVXHLNLLCDEFOCD00875295";1;1;2024;4;8;180;1;1;2;1
"TQSMNOQVXHLNLLCDEFOCD00875295";1;2;2024;4;8;180;1;1;2;1
"TQSMNOQYQHLMKQCDEFOCD00860169";1;1;2024;4;8;258;1;1;2;1
"TQSMNORPTHJNLOCDEFOCD00873683";1;1;2024;4;8;272;1;2;2;2
"TQSMNORSTHJOKUCDEFOCD00875844";1;1;2024;4;8;352;2;1;2;1
"TQSMNORSTHJOKUCDEFOCD00875844";1;2;2024;4;8;352;1;1;2;1
"TQSMNORSTHJOKUCDEFOCD00875844";1;3;2024;4;8;352;1;1;2;1
"TQSMNORSTHJOKUCDEFOCD00875844";1;4;2024;4;8;352;1;1;2;1
"TQSMNORTQHMOLLCDEFOCD00852367";1;1;2024;4;8;357;1;2;2;1
"TQSMNORTQHMOLLCDEFOCD00852367";1;3;2024;4;8;357;1;2;2;2
"TQSMNORTQHMOLLCDEFOCD00852367";1;4;2024;4;8;357;1;2;2;1
"TQSMNORTRHMOLLCDEFOCD00876105";1;1;2024;4;8;237;1;1;1;1
"TQSMNORUVHMOKUCDEFOCD00809488";1;1;2024;4;8;272;1;1;2;1
"TQSMNORVWHLOKUCDEFOCD00874729";1;1;2024;4;8;430;2;1;1;1
"TQSMNORVWHLOKUCDEFOCD00874729";1;2;2024;4;8;430;2;1;2;1
"TQSMNORVWHLOKUCDEFOCD00874729";1;3;2024;4;8;430;2;1;1;1
"TQSMNORVWHLOKUCDEFOCD00874729";1;4;2024;4;8;430;2;1;2;1
"TQSMNORVYHLOKUCDEFOCD00852449";1;1;2024;4;8;459;1;1;2;1
"TQSMNORVYHLOKUCDEFOCD00852449";1;2;2024;4;8;459;1;1;2;1
"TQSMNORVYHLOKUCDEFOCD00852449";1;3;2024;4;8;459;1;2;2;2
"TQSMNORWVHMOLOCDEFOCD00852417";1;1;2024;4;8;287;2;1;2;1
"TQSMNORWVHMOLOCDEFOCD00852417";1;2;2024;4;8;287;2;1;2;1
"TQSMNORWVHMOLOCDEFOCD00852417";1;3;2024;4;8;287;2;2;2;1
"TQSMNOSPQHMOLMCDEFOCD00809464";1;1;2024;4;8;340;1;1;1;1
"TQSMNOSPQHMOLMCDEFOCD00809464";1;2;2024;4;8;340;1;1;1;1
"TQSMNOSPQHMOLMCDEFOCD00809464";1;3;2024;4;8;340;1;1;2;1
"TQSMNOSQSHKOLOCDEFOCD00872986";1;1;2024;4;8;598;2;1;2;1
"TQSMNOSQSHKOLOCDEFOCD00872986";1;2;2024;4;8;598;2;1;2;1
"TQSMNOSQSHKOLOCDEFOCD00872986";1;3;2024;4;8;598;2;2;2;2
"TQSMNOSXSHKOKNCDEFOCD00875477";1;1;2024;4;8;478;1;1;2;1
"TQSMNOTTPHMOKSCDEFOCD00873561";1;1;2024;4;8;360;1;1;1;1
"TQSMNOTTPHMOKSCDEFOCD00873561";1;2;2024;4;8;360;1;1;2;1
"TQSMNOTTPHMOKSCDEFOCD00873561";1;3;2024;4;8;360;1;1;2;1
"TQTMNOQVQHJOLLCDEFOCD00876208";1;1;2024;4;8;313;1;2;2;2
"TQTMNOQVQHJOLLCDEFOCD00876208";1;2;2024;4;8;313;1;2;2;2
"TQTMNOSXSHKOKNCDEFOCD00875995";1;1;2024;4;8;350;1;1;1;1
"TQRMNOPPTHKOKOCDEFPCH00869560";1;1;2024;4;9;207;1;1;1;1
"TQRMNOPPTHKOKOCDEFPCH00869560";1;2;2024;4;9;207;1;1;2;1
"TQRMNOPPTHKOKOCDEFPCH00869560";1;3;2024;4;9;207;1;1;1;1
"TQRMNOPPTHKOKOCDEFPCH00869560";1;4;2024;4;9;207;1;1;2;1
"TQRMNOPPUHKOKOCDEFPCH00868933";1;1;2024;4;9;225;2;1;2;1
"TQRMNOPPUHKOKOCDEFPCH00868933";1;2;2024;4;9;225;2;1;2;1
"TQRMNOPPUHKOKOCDEFPCH00868933";1;3;2024;4;9;225;2;1;2;1
"TQRMNOPPUHKOKOCDEFPCH00868933";1;4;2024;4;9;225;2;1;1;1
"TQRMNOPPUHKOKOCDEFPCH00868933";1;5;2024;4;9;225;2;1;1;1
"TQRMNOPPUHKOKOCDEFPCH00868933";1;6;2024;4;9;225;2;1;2;2
"TQRMNOPPWHKOKOCDEFPCH00868454";1;1;2024;4;9;215;2;1;2;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;2;2024;4;9;215;2;1;2;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;3;2024;4;9;215;2;1;2;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;4;2024;4;9;215;2;1;1;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;5;2024;4;9;215;2;1;2;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;6;2024;4;9;215;2;1;2;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;7;2024;4;9;215;2;1;2;1
"TQRMNOPPWHKOKOCDEFPCH00868454";1;8;2024;4;9;215;2;1;2;1
"TQRMNOPPWHMKKRCDEFPCH00809550";1;1;2024;4;9;176;1;2;2;1
"TQRMNOPPYHKMKPCDEFPCH00871786";1;1;2024;4;9;348;2;1;2;1
"TQRMNOPPYHKMKPCDEFPCH00871786";1;2;2024;4;9;348;2;1;2;1
"TQRMNOPPYHKMKPCDEFPCH00871786";1;3;2024;4;9;348;2;1;2;1
"TQRMNOPQPHKMKPCDEFPCH00867439";1;1;2024;4;9;342;2;1;2;1
"TQRMNOPQPHKMKPCDEFPCH00867439";1;2;2024;4;9;342;2;1;2;1
"TQRMNOPQPHKMKPCDEFPCH00867439";1;3;2024;4;9;342;2;1;1;1
"TQRMNOPQPHKMKPCDEFPCH00867439";1;4;2024;4;9;342;2;1;2;1
"TQRMNOPQQHKMKPCDEFPCH00872609";1;1;2024;4;9;279;2;1;2;1
"TQRMNOPQQHKMKPCDEFPCH00872609";1;2;2024;4;9;279;2;1;2;1
"TQRMNOPQQHKMKPCDEFPCH00872609";1;3;2024;4;9;279;2;1;1;1
"TQRMNOPQQHKNLMCDEFPCH00868198";1;1;2024;4;9;319;1;1;2;1
"TQRMNOPQRHKMKPCDEFPCH00872610";1;1;2024;4;9;350;1;1;2;1
"TQRMNOPQRHKMKPCDEFPCH00872610";1;2;2024;4;9;350;1;1;2;1
"TQRMNOPQRHKMKPCDEFPCH00872610";1;3;2024;4;9;350;1;1;1;1
"TQRMNOPQRHKMKPCDEFPCH00872610";1;4;2024;4;9;350;1;1;2;1
"TQRMNOPQRHKNLMCDEFPCH00868504";1;1;2024;4;9;194;1;1;2;1
"TQRMNOPQSHKMKPCDEFPCH00868181";1;1;2024;4;9;264;1;1;2;1
"TQRMNOPQSHKMKPCDEFPCH00868181";1;2;2024;4;9;264;1;1;1;1
"TQRMNOPQSHKMKPCDEFPCH00868181";1;3;2024;4;9;264;1;1;2;1
"TQRMNOPQVHLMLOCDEFPCH00852550";1;1;2024;4;9;242;2;1;2;1
"TQRMNOPQVHLMLOCDEFPCH00852550";1;2;2024;4;9;242;2;1;2;1
"TQRMNOPQVHLMLOCDEFPCH00852550";1;3;2024;4;9;242;2;1;2;1
"TQRMNOPQVHLMLOCDEFPCH00852550";1;4;2024;4;9;242;2;1;2;1
"TQRMNOPRRHMMLPCDEFPCH00809523";1;1;2024;4;9;178;2;1;1;1
"TQRMNOPRRHMMLPCDEFPCH00809523";1;2;2024;4;9;178;2;1;1;1
"TQRMNOPRSHMMLPCDEFPCH00809560";1;1;2024;4;9;257;2;1;1;1
"TQRMNOPRSHMMLPCDEFPCH00809560";1;2;2024;4;9;257;2;1;1;1
"TQRMNOPRSHMMLPCDEFPCH00809560";1;4;2024;4;9;257;2;1;1;1
"TQRMNOPRSHMMLPCDEFPCH00809560";1;5;2024;4;9;257;2;1;1;1
"TQRMNOPRTHMMLPCDEFPCH00809561";1;1;2024;4;9;117;1;1;1;1
"TQRMNOPRUHMOKQCDEFPCH00868992";1;1;2024;4;9;312;1;1;1;1
"TQRMNOPRUHMOKQCDEFPCH00868992";1;2;2024;4;9;312;1;1;1;1
"TQRMNOPRWHLMKRCDEFPCH00852532";1;1;2024;4;9;227;2;1;2;1
"TQRMNOPRWHLMKRCDEFPCH00852532";1;2;2024;4;9;227;2;1;2;1
"TQRMNOPRWHLMKRCDEFPCH00852532";1;3;2024;4;9;227;2;1;1;1
"TQRMNOPRWHMMLMCDEFPCH00809536";1;1;2024;4;9;125;1;1;2;1
"TQRMNOPRWHMMLMCDEFPCH00809536";1;2;2024;4;9;125;1;1;2;1
"TQRMNOPRXHMMLMCDEFPCH00852492";1;1;2024;4;9;224;1;1;2;1
"TQRMNOPRYHMMLMCDEFPCH00809522";1;1;2024;4;9;154;2;2;2;2
"TQRMNOPRYHMMLMCDEFPCH00809522";1;2;2024;4;9;154;2;1;2;1
"TQRMNOPRYHMMLMCDEFPCH00809522";1;3;2024;4;9;154;2;1;2;1
"TQRMNOPSPHLMKRCDEFPCH00852495";1;1;2024;4;9;304;1;1;2;1
"TQRMNOPSPHMMLMCDEFPCH00809529";1;1;2024;4;9;115;1;2;2;1
"TQRMNOPSTHKMLNCDEFPCH00870493";1;1;2024;4;9;245;1;1;1;1
"TQRMNOPSTHKMLNCDEFPCH00870493";1;2;2024;4;9;245;1;2;1;2
"TQRMNOPSTHKMLNCDEFPCH00870493";1;3;2024;4;9;245;1;1;1;1
"TQRMNOPSTHLMKRCDEFPCH00852475";1;1;2024;4;9;311;2;1;2;1
"TQRMNOPSTHLMKRCDEFPCH00852475";1;2;2024;4;9;311;2;1;2;1
"TQRMNOPSTHLMKRCDEFPCH00852475";1;3;2024;4;9;311;2;1;1;1
"TQRMNOPSTHLMKRCDEFPCH00852475";1;4;2024;4;9;311;2;1;1;1
"TQRMNOPSUHKMLNCDEFPCH00868919";1;1;2024;4;9;274;3;1;1;1
"TQRMNOPSUHKMLNCDEFPCH00868919";1;2;2024;4;9;274;3;1;1;1
"TQRMNOPSUHKMLNCDEFPCH00868919";1;3;2024;4;9;274;3;1;1;1
"TQRMNOPSVHKMLLCDEFPCH00870897";1;1;2024;4;9;135;1;2;2;1
"TQRMNOPSVHKMLNCDEFPCH00867456";1;1;2024;4;9;211;1;1;1;1
"TQRMNOPSVHKMLNCDEFPCH00867456";1;2;2024;4;9;211;1;1;1;1
"TQRMNOPSVHMOLQCDEFPCH00809541";1;1;2024;4;9;258;2;1;1;1
"TQRMNOPSVHMOLQCDEFPCH00809541";1;2;2024;4;9;258;2;1;1;1
"TQRMNOPSVHMOLQCDEFPCH00809541";1;4;2024;4;9;258;2;1;1;1
"TQRMNOPSWHKMLNCDEFPCH00870659";1;1;2024;4;9;231;1;1;1;1
"TQRMNOPSWHKMLNCDEFPCH00870659";1;2;2024;4;9;231;1;1;1;1
"TQRMNOPSWHKMLNCDEFPCH00870659";1;3;2024;4;9;231;1;1;1;1
"TQRMNOPSWHMOLQCDEFPCH00809539";1;1;2024;4;9;193;1;1;1;1
"TQRMNOPSWHMOLQCDEFPCH00809539";1;2;2024;4;9;193;1;1;1;1
"TQRMNOPSXHMNLOCDEFPCH00809585";1;1;2024;4;9;314;1;2;2;1
"TQRMNOPTPHKMLLCDEFPCH00870627";1;1;2024;4;9;254;1;2;2;1
"TQRMNOPTPHKMLLCDEFPCH00870627";1;2;2024;4;9;254;1;2;2;2
"TQRMNOPTPHKMLLCDEFPCH00870627";1;3;2024;4;9;254;1;2;2;1
"TQRMNOPTPHKMLLCDEFPCH00870627";1;4;2024;4;9;254;1;2;2;2
"TQRMNOPTPHKMLLCDEFPCH00870627";1;5;2024;4;9;254;1;2;2;1
"TQRMNOPTPHMOLQCDEFPCH00809586";1;1;2024;4;9;315;3;1;1;1
"TQRMNOPTPHMOLQCDEFPCH00809586";1;2;2024;4;9;315;3;1;1;1
"TQRMNOPTPHMOLQCDEFPCH00809586";1;3;2024;4;9;315;3;1;1;1
"TQRMNOPTQHJMLNCDEFPCH00874079";1;1;2024;4;9;151;1;2;2;1
"TQRMNOPTQHJMLNCDEFPCH00874079";1;2;2024;4;9;151;1;1;2;1
"TQRMNOPTQHKOLOCDEFPCH00871911";1;1;2024;4;9;240;1;1;2;1
"TQRMNOPTQHKOLOCDEFPCH00871911";1;2;2024;4;9;240;1;1;2;1
"TQRMNOPTQHKOLOCDEFPCH00871911";1;3;2024;4;9;240;1;1;2;1
"TQRMNOPTRHJMLNCDEFPCH00873603";1;1;2024;4;9;237;1;1;2;1
"TQRMNOPTRHJMLNCDEFPCH00873603";1;2;2024;4;9;237;1;1;2;1
"TQRMNOPTRHJMLNCDEFPCH00873603";1;3;2024;4;9;237;1;1;2;1
"TQRMNOPTRHJMLNCDEFPCH00873603";1;4;2024;4;9;237;1;1;2;1
"TQRMNOPTRHKOLOCDEFPCH00873602";1;1;2024;4;9;162;1;1;1;1
"TQRMNOPTSHKOLOCDEFPCH00868839";1;1;2024;4;9;312;1;1;2;1
"TQRMNOPTSHKOLOCDEFPCH00868839";1;2;2024;4;9;312;1;1;2;1
"TQRMNOPTSHKOLOCDEFPCH00868839";1;3;2024;4;9;312;1;1;2;1
"TQRMNOPTSHKOLOCDEFPCH00868839";1;4;2024;4;9;312;1;1;2;1
"TQRMNOPTSHKOLOCDEFPCH00868839";1;5;2024;4;9;312;1;1;2;1
"TQRMNOPTSHKOLOCDEFPCH00868839";1;6;2024;4;9;312;1;1;2;1
"TQRMNOPTTHLLKPCDEFPCH00859411";1;1;2024;4;9;423;2;1;1;1
"TQRMNOPTTHLLKPCDEFPCH00859411";1;2;2024;4;9;423;2;1;1;1
"TQRMNOPTTHLLKPCDEFPCH00859411";1;3;2024;4;9;423;2;1;1;1
